"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Is UFO Green","Late Response","Response Window","Correct Button","Response Time","Cue Angle"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","1","550","0","N/A","RightFull"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","630","1","579.6180367469788","Full"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","610","1","595.6689715385437","LeftSmall"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","600","0","N/A","LeftSmall"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","600","0","N/A","LeftBig"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","600","0","N/A","RightFull"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","1","600","0","N/A","LeftBig"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","680","0","N/A","LeftBig"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","680","0","N/A","LeftBig"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","680","0","N/A","RightBig"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","680","1","615.2939796447754","LeftFull"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","670","0","N/A","RightSmall"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","1","670","0","N/A","LeftSmall"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","710","1","546.9849705696106","RightSmall"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","700","0","N/A","LeftFull"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","700","1","599.2820262908936","LeftFull"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","1","690","0","N/A","Full"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","730","0","N/A","Full"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","730","1","583.7070345878601","LeftFull"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","720","0","N/A","Full"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","720","1","521.090030670166","RightSmall"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","700","1","540.270984172821","RightBig"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","680","0","N/A","LeftBig"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","680","1","668.8819527626038","Full"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","1","640","0","N/A","RightFull"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","680","0","N/A","LeftSmall"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"1","0","680","1","634.8429918289185","LeftBig"
"542ccbc2b6145e446b2dcd83","GREEN-00097","2014-10-01T22:51:30-0500",,"FEMALE","RIGHT","2014-10-01T22:45:04-0500","Cue Angle",,"0","1","670","0","N/A","RightBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","800","0","800","LeftBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","840","1","817.7700042724609","LeftSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","830","0","N/A","RightFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","830","0","N/A","RightFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","830","0","N/A","RightBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","1","830","0","N/A","RightSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","870","1","746.8389868736267","RightSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","860","0","N/A","LeftBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","1","860","0","N/A","LeftFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","0","900","1","900","Full"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","900","1","692.2019720077515","RightBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","890","1","795.756995677948","Full"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","880","0","N/A","RightBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","1","880","0","N/A","LeftSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","910","1","813.4469985961914","Full"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","900","0","N/A","RightFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","900","0","N/A","LeftBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","900","0","N/A","RightBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","1","900","0","N/A","LeftFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","940","1","922.6840138435364","LeftSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","930","1","862.9810214042664","LeftSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","920","0","N/A","RightSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","920","1","759.626030921936","Full"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","900","0","N/A","LeftSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","900","1","798.2510328292847","RightBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","860","0","N/A","LeftSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","860","0","N/A","LeftFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","1","860","0","N/A","Full"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","900","1","748.3680248260498","Full"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","890","0","N/A","Full"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","890","0","N/A","RightSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","1","890","0","N/A","RightBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","930","0","N/A","RightFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","930","0","N/A","RightFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","930","0","N/A","LeftSmall"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","930","1","918.8240170478821","LeftFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","1","920","0","N/A","RightBig"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"1","0","960","1","897.5080251693726","Full"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","950","0","N/A","LeftFull"
"542d6304b6145ee96c2dcd89","ORANGE-00028","2014-10-02T09:36:54-0500",,"FEMALE","RIGHT","2014-10-02T09:31:14-0500","Cue Angle",,"0","1","950","0","N/A","RightSmall"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","800","1","621.845006942749","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","780","1","599.2220044136047","Full"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","770","0","N/A","RightSmall"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","770","0","N/A","LeftSmall"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","770","1","619.6449995040894","LeftBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","750","0","N/A","LeftFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","750","1","662.5450253486633","RightBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","710","0","N/A","RightBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","710","0","N/A","LeftSmall"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","710","0","N/A","RightSmall"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","710","1","588.0939960479736","RightBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","1","550","0","N/A","Full"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","1","630","0","N/A","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","710","0","N/A","LeftBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","710","1","688.7620091438293","LeftBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","1","700","0","N/A","LeftFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","730","0","N/A","RightBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","730","1","639.9720311164856","RightBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","710","1","608.316957950592","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","700","0","N/A","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","700","0","N/A","RightSmall"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","700","0","N/A","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","700","1","652.3360013961792","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","1","640","0","N/A","RightBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","720","0","N/A","Full"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","720","0","N/A","LeftBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","720","0","N/A","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","720","0","N/A","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","720","1","617.3720359802246","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","710","0","N/A","Full"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","710","1","665.673017501831","LeftSmall"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","700","1","690.7080411911011","LeftSmall"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","680","1","640.5619978904724","LeftBig"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","0","640","1","590.857982635498","Full"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","560","0","N/A","LeftSmall"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","560","0","N/A","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","1","560","0","N/A","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","600","0","N/A","LeftFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"1","1","600","0","N/A","RightFull"
"542e0faab6145eef602dcd82","GREEN-00101","2014-10-02T19:53:33-0700",,"FEMALE","RIGHT","2014-10-02T19:49:42-0700","Cue Angle",,"0","1","640","0","N/A","LeftFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","800","1","790.3150320053101","LeftFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","1","790","0","N/A","Full"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","790","1","672.0070242881775","Full"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","1","780","0","N/A","LeftBig"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","780","1","727.9289960861206","LeftFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","1","760","0","N/A","RightBig"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","800","1","798.4150052070618","LeftSmall"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","790","1","635.3089809417725","RightBig"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","1","780","0","N/A","LeftBig"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","1","780","0","N/A","RightSmall"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","0","820","1","820","LeftSmall"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","0","820","1","820","LeftFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","820","0","820","RightBig"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","0","860","1","860","LeftFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","860","1","835.8249664306641","Full"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","1","850","0","N/A","RightFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","1","850","0","N/A","LeftFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","0","890","1","890","LeftFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","0","890","1","890","LeftBig"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","0","890","1","890","RightBig"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","890","0","890","RightSmall"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","930","0","930","RightFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","970","1","861.7159724235535","RightFull"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","960","1","815.9010410308838","LeftBig"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","950","1","929.298996925354","RightSmall"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","0","930","1","876.6880035400391","Full"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","1","890","0","N/A","LeftSmall"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"1","1","890","0","N/A","RightBig"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","1","930","0","N/A","LeftSmall"
"542f6513b6145eb25e2dcd90","ORANGE-00014","2014-10-03T23:10:11-0400",,"FEMALE","RIGHT","2014-10-03T23:02:30-0400","Cue Angle",,"0","1","930","0","N/A","Full"
